,delta_time,longitude,latitude,heights,class,utm_x,utm_y,elapsed_seconds,qGIS_Surface_Type
2974,144088550.5670958,-78.52369941563198,85.53812990104801,0.26999304,other,573357.1522378384,9505230.196021575,1099.5858708891597,ice
2975,144088550.56809664,-78.52406083988161,85.53807264002927,0.1263447,other,573354.9864357694,9505223.410882808,1099.530755176614,ice
2976,144088550.5692733,-78.52448728641183,85.53800527509847,0.016454877,other,573352.4276442822,9505215.42689931,1099.4756394640683,ice
2977,144088550.5700388,-78.52476680711337,85.53796133176368,-0.053016827,other,573350.7469060296,9505210.217098538,1099.4205237515223,ice
2978,144088550.57080087,-78.52504550940267,85.5379175795119,-0.03614089,other,573349.0700159948,9505205.029449912,1099.3654080389767,ice
2979,144088550.5719771,-78.52547600492245,85.53785005436616,-0.008467312,other,573346.4787978507,9505197.022629753,1099.3102923264312,ice
2980,144088550.5732761,-78.52595168875469,85.53777554629454,0.029364869,other,573343.613726069,9505188.186964575,1099.2551766138852,ice
2981,144088550.57414022,-78.52626826813089,85.53772602598345,0.05291158,other,573341.705778061,9505182.313979518,1099.2000609013398,pond
2982,144088550.57488945,-78.52654289118554,85.53768310644067,0.0055541284,other,573340.0500195264,9505177.22352532,1099.144945188794,ice
2983,144088550.5757735,-78.52686682955846,85.53763251714366,-0.059379544,other,573338.0962532581,9505171.223102797,1099.0898294762485,ice
2984,144088550.57689175,-78.52727662334593,85.53756857817373,-0.06448223,other,573335.6236178073,9505163.638801215,1099.0347137637027,ice
2985,144088550.57833496,-78.52780524100467,85.53748616838892,-0.03662557,other,573332.4327315737,9505153.862983,1098.9795980511572,ice
2986,144088550.57955423,-78.52825152546384,85.53741666307438,-0.053430095,other,573329.737565187,9505145.617399454,1098.9244823386111,pond
2987,144088550.58060697,-78.52863657259502,85.53735673066278,-0.057145763,other,573327.4115341465,9505138.507190064,1098.8693666260658,ice
2988,144088550.58163545,-78.52901236250605,85.53729826550176,-0.060901605,other,573325.1409038749,9505131.570843652,1098.81425091352,ice
2989,144088550.58279613,-78.52943600226884,85.53723237987758,-0.06269978,other,573322.5806526616,9505123.753942087,1098.7591352009745,ice
2990,144088550.58383697,-78.5298154594647,85.5371733865677,-0.058819037,other,573320.2869795993,9505116.754606567,1098.704019488429,ice
2991,144088550.58501866,-78.53024563952422,85.53710651618704,-0.088950664,other,573317.6864557619,9505108.820625411,1098.6489037758831,ice
2992,144088550.58580205,-78.53053046993206,85.53706223623085,-0.080746904,other,573315.96459863,9505103.56697156,1098.5937880633371,ice
2993,144088550.58665454,-78.53084000177857,85.53701410829541,-0.02480752,other,573314.093488374,9505097.8568394,1098.5386723507916,ice
2994,144088550.5879474,-78.53130955987848,85.53694110318854,0.08327989,other,573311.2548338553,9505089.195131322,1098.483556638246,ice
2995,144088550.58916593,-78.53175058700795,85.53687250444638,0.0826876,other,573308.5890191321,9505081.056471972,1098.4284409257004,pond
2996,144088550.590286,-78.53215324847208,85.53680980750731,0.124378935,other,573306.1560797191,9505073.6185609,1098.3733252131549,ice
2997,144088550.5912607,-78.53250248241507,85.53675539054066,0.2570516,other,573304.0465154108,9505067.163253631,1098.318209500609,ice
2998,144088550.5923853,-78.53290491152256,85.53669265245526,0.2230165,other,573301.6160593876,9505059.72111327,1098.263093788063,ice
2999,144088550.59390345,-78.53344749508877,85.53660801666987,0.16347383,other,573298.3397701071,9505049.681822885,1098.2079780755175,ice
3000,144088550.59487832,-78.53379555687266,85.53655368084219,0.1437779,other,573296.2386698548,9505043.236999342,1098.152862362972,ice
3001,144088550.5956685,-78.5340775833722,85.5365096257304,0.11415732,other,573294.5366004951,9505038.011815635,1098.0977466504264,pond
3002,144088550.5963269,-78.5343124159099,85.53647292456328,0.12415086,other,573293.119613455,9505033.659003232,1098.0426309378806,ice
3003,144088550.597181,-78.53461693829612,85.53642529174459,0.15846662,other,573291.2827210136,9505028.01001285,1097.9875152253348,ice
3004,144088550.5982248,-78.53498902042038,85.53636704239686,0.14552091,other,573289.0390290429,9505021.10236738,1097.9323995127893,ice
3005,144088550.5993454,-78.53538847372515,85.53630446953444,0.057699844,other,573286.6308218384,9505013.682330577,1097.8772838002435,ice
3006,144088550.60018438,-78.53568736975805,85.53625756900594,0.14044432,other,573284.8300888939,9505008.121410163,1097.822168087698,ice
3007,144088550.60125273,-78.53606826648881,85.5361977588041,0.5497731,other,573282.5359526867,9505001.030165687,1097.767052375152,ice
3008,144088550.60260507,-78.53655095216473,85.53612196759806,0.34276575,other,573279.6285734881,9504992.044167409,1097.7119366626066,ice
3009,144088550.60372138,-78.5369496769192,85.53605930591017,0.3674103,other,573277.2276941092,9504984.615287466,1097.6568209500608,ice
3010,144088550.6046948,-78.53729749830697,85.53600455727121,0.37294835,other,573275.1346627001,9504978.1252532,1097.6017052375153,ice
3011,144088550.6060208,-78.53777185499426,85.5359298202252,0.35947144,other,573272.2812429431,9504969.266333912,1097.5465895249697,ice
3012,144088550.60718855,-78.53819017964813,85.5358638851325,0.16036673,other,573269.7651862673,9504961.450972725,1097.491473812424,ice
3013,144088550.60820833,-78.5385551489328,85.5358063303495,0.049028747,other,573267.5704327627,9504954.629185604,1097.436358099878,ice
3014,144088550.60927907,-78.53893980127741,85.53574560214217,-0.039163355,other,573265.258361509,9504947.431832705,1097.3812423873323,ice
3015,144088550.61045328,-78.5393641142403,85.53567850312659,-0.036586676,other,573262.7095793878,9504939.480320456,1097.3261266747868,ice
3016,144088550.61163765,-78.53979282471411,85.53561065186936,0.112447456,other,573260.1351976715,9504931.44013363,1097.2710109622412,ice
3017,144088550.61297563,-78.54027799842932,85.53553383834881,0.18855275,other,573257.2220420951,9504922.33816542,1097.2158952496954,ice
3018,144088550.61424142,-78.54073760062865,85.53546103817871,0.08507806,other,573254.4628659561,9504913.712052789,1097.16077953715,ice
3019,144088550.61530682,-78.54112489057545,85.53539968540291,-0.028735474,other,573252.1378159975,9504906.442409156,1097.105663824604,ice
3020,144088550.6162593,-78.54147138204429,85.53534478000584,-0.044652157,other,573250.057872326,9504899.93684476,1097.0505481120583,ice
3021,144088550.61726984,-78.54183933942913,85.5352864640804,-0.021470755,other,573247.8491361206,9504893.027258178,1096.9954323995128,ice
3022,144088550.6184757,-78.54227873524016,85.53521681975627,-0.0064587425,other,573245.2115701586,9504884.775483998,1096.9403166869672,pond
3023,144088550.6192746,-78.54256987069246,85.53517067340742,-0.042378873,other,573243.4639226766,9504879.307873072,1096.8852009744214,ice
3024,144088550.6198967,-78.54279678637381,85.53513471354735,-0.0683724,other,573242.1016204678,9504875.047144018,1096.830085261876,ice
3025,144088550.6207067,-78.54309228977297,85.53508788706534,-0.059145764,other,573240.3274557878,9504869.498859126,1096.77496954933,ice
3026,144088550.62200215,-78.54356503197651,85.5350129899222,0.016782526,other,573237.4888082742,9504860.624481024,1096.7198538367843,ice
3027,144088550.62309667,-78.54396455681616,85.53494970816854,0.04398885,other,573235.089441484,9504853.126267808,1096.6647381242387,ice
3028,144088550.62416232,-78.54435364470454,85.53488812435185,-0.047488943,other,573232.7519241036,9504845.828890724,1096.6096224116932,ice
3029,144088550.62487715,-78.54461478032604,85.53484681377739,-0.09944677,other,573231.1827015352,9504840.933626046,1096.5545066991472,ice
3030,144088550.62559897,-78.54487842572267,85.53480511969022,-0.10648808,other,573229.5981321841,9504835.992810676,1096.4993909866016,ice
3031,144088550.62633744,-78.54514798995275,85.53476249211833,-0.085397996,other,573227.9779022867,9504830.941359678,1096.444275274056,ice
3032,144088550.62765136,-78.54562829547318,85.53468663390136,-0.067948386,other,573225.0893332574,9504821.95125762,1096.3891595615105,lead
3033,144088550.6312104,-78.54692473213653,85.53448218994208,-0.113555364,other,573217.2867024685,9504797.71976672,1096.3340438489647,lead
3034,144088550.6339338,-78.5479148541211,85.53432620905006,-0.09316234,other,573211.3243324098,9504779.231096487,1096.2789281364187,ice
3035,144088550.63482484,-78.54823879919763,85.53427529034424,-0.06640014,other,573209.3715730147,9504773.19470472,1096.2238124238731,ice
3036,144088550.63583577,-78.54860631646659,85.53421759912683,-0.09189363,other,573207.1548299611,9504766.354823746,1096.1686967113276,ice
3037,144088550.63655123,-78.54886653792413,85.53417679996487,-0.13768229,other,573205.584403204,9504761.517273225,1096.113580998782,ice
3038,144088550.63738626,-78.54917033992352,85.53412921893678,-0.16242684,other,573203.7500821559,9504755.87518896,1096.0584652862362,ice
3039,144088550.63838613,-78.54953410357187,85.53407230170488,-0.18137145,other,573201.5527456806,9504749.125593022,1096.003349573691,ice
3040,144088550.6392783,-78.5498588622312,85.53402154147251,-0.16296825,other,573199.5900684032,9504743.105699362,1095.948233861145,ice
3041,144088550.64043733,-78.55028101927756,85.5339556322919,-0.19579002,other,573197.0374466552,9504735.288623024,1095.8931181485991,ice
3042,144088550.64101934,-78.55049302163472,85.53392256851387,-0.21236514,other,573195.7549346102,9504731.366852976,1095.8380024360536,ice
3043,144088550.6415359,-78.55068125353453,85.53389323632014,-0.21817993,other,573194.6158005568,9504727.887498036,1095.782886723508,ice
3044,144088550.6422083,-78.55092638926274,85.53385507599674,-0.21452901,other,573193.131624101,9504723.360642208,1095.7277710109622,ice
3045,144088550.64304268,-78.55123064348291,85.53380773182587,-0.14471975,other,573191.2891492775,9504717.744179972,1095.6726552984169,ice
3046,144088550.64424193,-78.55166824812564,85.53373971079967,-0.053972326,other,573188.6378413234,9504709.674221111,1095.6175395858709,ice
3047,144088550.64534995,-78.55207279770381,85.5336769183436,-0.0056078965,other,573186.1852177324,9504702.223844444,1095.562423873325,ice
3048,144088550.6464427,-78.55247201298299,85.53361500476224,-0.045262806,other,573183.7640020283,9504694.877339188,1095.5073081607795,ice
3049,144088550.64763007,-78.55290553655595,85.5335477547607,-0.059178386,other,573181.134852202,9504686.89776748,1095.4521924482335,ice
3050,144088550.64866388,-78.5532833341178,85.53348921493628,-0.0655303,other,573178.8424891635,9504679.951174708,1095.397076735688,ice
3051,144088550.64973927,-78.55367760328731,85.53342833520824,-0.11838289,other,573176.4466147211,9504672.72518274,1095.3419610231426,ice
3052,144088550.65055743,-78.55397841458996,85.53338204231814,-0.13837388,other,573174.6160474416,9504667.229266148,1095.2868453105968,ice
3053,144088550.65149987,-78.55432514460011,85.53332870174033,-0.16299748,other,573172.5056669384,9504660.896494951,1095.231729598051,ice
3054,144088550.65234485,-78.55463592019414,85.53328088799562,-0.17357993,other,573170.6141323384,9504655.219930252,1095.1766138855055,ice
3055,144088550.65311316,-78.55491860811425,85.53323739390326,-0.111849084,other,573168.8935298716,9504650.05622473,1095.1214981729595,ice
3056,144088550.65426683,-78.5553429303879,85.53317206709475,0.076520346,other,573166.3114366472,9504642.30084414,1095.066382460414,ice
3057,144088550.65543467,-78.55577224449942,85.53310593077728,0.34363484,other,573163.6995244207,9504634.44971178,1095.0112667478684,ice
3058,144088550.65646273,-78.55615016686676,85.53304770471024,0.39260742,other,573161.4002912169,9504627.53768098,1094.9561510353228,ice
3059,144088550.65755954,-78.55655332128694,85.53298555925613,0.23103735,other,573158.9479741281,9504620.160652326,1094.901035322777,ice
3060,144088550.6590964,-78.5571174658864,85.53289844673431,0.17244536,other,573155.5186782631,9504609.821148878,1094.8459196102317,ice
3061,144088550.66036835,-78.55758393767108,85.53282629091859,0.07644552,other,573152.6850137147,9504601.257926514,1094.7908038976857,pond
3062,144088550.66156068,-78.55802064403818,85.53275862689136,0.01030228,other,573150.033880398,9504593.228712993,1094.73568818514,pond
3063,144088550.6627907,-78.55847059859913,85.53268876624334,-0.010111997,other,573147.3045492533,9504584.94003675,1094.6805724725943,pond
3064,144088550.66403744,-78.55892589486018,85.53261791040218,-0.020061199,other,573144.5453986039,9504576.534657251,1094.6254567600488,pond
3065,144088550.66507447,-78.55930410215045,85.53255893320448,-0.016989075,other,573142.2552530739,9504569.539377509,1094.570341047503,pond
3066,144088550.66652682,-78.55983275432862,85.53247628103125,-0.020908758,other,573139.0574839164,9504559.737778978,1094.5152253349574,pond
3067,144088550.66780335,-78.56029704737773,85.53240362849048,-0.024172463,other,573136.2498963273,9504551.122545764,1094.4601096224117,pond
3068,144088550.66893563,-78.56070816303158,85.53233913168702,-0.032522604,other,573133.7664640968,9504543.475787262,1094.404993909866,ice
3069,144088550.6695672,-78.56093663480662,85.53230309831962,-0.030987663,other,573132.3893924167,9504539.205208614,1094.3498781973203,ice
3070,144088550.67009684,-78.56112754111501,85.53227281641392,-0.031022567,other,573131.241543418,9504535.61767761,1094.2947624847748,ice
3071,144088550.67108747,-78.56148404705513,85.5322161728622,0.051429704,other,573129.0994778256,9504528.907812577,1094.2396467722288,ice
3072,144088550.67257106,-78.56201741389337,85.53213130592766,0.17145985,other,573125.8965990555,9504518.855668088,1094.1845310596832,ice
3073,144088550.67356288,-78.56237343787427,85.53207456232472,0.20712999,other,573123.7601136296,9504512.135384817,1094.1294153471376,ice
3074,144088550.67473572,-78.56279402713875,85.53200745328942,0.1607404,other,573121.2372945892,9504504.188106049,1094.074299634592,ice
3075,144088550.676024,-78.563255608502,85.53193374042442,0.11127969,other,573118.4694946621,9504495.459295155,1094.0191839220463,ice
3076,144088550.67734537,-78.56372857239516,85.53185812730662,0.104645185,other,573115.6346479121,9504486.506133689,1093.9640682095005,ice
3077,144088550.67865923,-78.56419850338541,85.53178295990647,0.09761404,other,573112.8184779927,9504477.606073296,1093.9089524969547,ice
3078,144088550.6796954,-78.56456899412238,85.53172371016545,0.025279397,other,573110.5979351143,9504470.59063016,1093.8538367844092,ice
3079,144088550.6805071,-78.56485914611433,85.53167730490894,-0.020881806,other,573108.8588995916,9504465.096066656,1093.7987210718636,ice
3080,144088550.68105495,-78.56505495962787,85.53164599640697,-0.059960864,other,573107.6851108925,9504461.38895068,1093.7436053593178,pond
3081,144088550.681925,-78.56536600048358,85.53159627173994,-0.07657995,other,573105.8204288543,9504455.50119468,1093.6884896467725,pond
3082,144088550.68259373,-78.56560512611748,85.53155806362552,-0.13548079,other,573104.3865115794,9504450.976927184,1093.6333739342265,pond
3083,144088550.68318716,-78.56581716541527,85.5315241946744,-0.19736713,other,573103.1148036121,9504446.966378458,1093.5782582216807,pond
3084,144088550.68369707,-78.56599943638254,85.53149509600695,-0.20829841,other,573102.0213572078,9504443.520576276,1093.5231425091351,pond
3085,144088550.68420884,-78.56618234542654,85.53146589676153,-0.20449676,other,573100.9240406923,9504440.0628556,1093.4680267965896,pond
3086,144088550.68465054,-78.56634038206809,85.53144067851277,-0.21699348,other,573099.9757526865,9504437.0764758,1093.4129110840436,pond
3087,144088550.68514407,-78.56651687121541,85.5314125347399,-0.21924105,other,573098.9164130095,9504433.743501848,1093.3577953714982,pond
3088,144088550.6856564,-78.56670012594661,85.53138332321984,-0.19630061,other,573097.8162617531,9504430.283991348,1093.3026796589525,pond
3089,144088550.68627027,-78.56691979536872,85.5313483313978,-0.18639849,other,573096.4970730718,9504426.13973002,1093.247563946407,pond
3090,144088550.68680993,-78.56711301033383,85.53131757589689,-0.21200418,other,573095.3363627766,9504422.497022225,1093.1924482338611,pond
3091,144088550.68722576,-78.56726174186113,85.53129390857146,-0.20626718,other,573094.4427430945,9504419.69378631,1093.1373325213156,ice
3092,144088550.6877914,-78.56746417447087,85.53126166257108,-0.1489529,other,573093.2269942949,9504415.874732522,1093.0822168087695,ice
3093,144088550.6886319,-78.5677648376011,85.5312137492983,-0.00012057461,other,573091.4215793855,9504410.200289233,1093.0271010962242,ice
3094,144088550.68963292,-78.56812389600256,85.53115685928395,0.2197479,other,573089.260067635,9504403.460097283,1092.9719853836784,ice
3095,144088550.69070804,-78.568510411618,85.53109593406765,0.27617005,other,573086.9280295372,9504396.239302928,1092.9168696711326,pond
3096,144088550.69159397,-78.56882935074334,85.53104573773082,0.12402502,other,573085.0023858149,9504390.289469823,1092.861753958587,pond
3097,144088550.6924382,-78.56913335534838,85.53099795551006,0.0015997943,other,573083.165813418,9504384.625276327,1092.8066382460415,pond
3098,144088550.69311816,-78.56937842901392,85.53095947396667,-0.08674878,other,573081.6845936559,9504380.063297888,1092.7515225334955,pond
3099,144088550.69371605,-78.56959404106135,85.53092563632988,-0.10536657,other,573080.3811171,9504376.051712131,1092.69640682095,ice
3100,144088550.6942259,-78.56977788137014,85.53089678645804,-0.12338635,other,573079.2696668522,9504372.631435052,1092.6412911084044,ice
3101,144088550.69491068,-78.57002481167143,85.5308580532443,-0.08500743,other,573077.7764753611,9504368.039308049,1092.5861753958586,ice
3102,144088550.69581,-78.57034940067126,85.53080719162276,0.08002891,other,573075.8127567491,9504362.008838547,1092.531059683313,ice
3103,144088550.69694203,-78.57075828919248,85.53074318257445,0.086095415,other,573073.3379334748,9504354.41903517,1092.4759439707673,pond
3104,144088550.6980087,-78.57114365832636,85.53068289151152,0.038411073,other,573071.0047770739,9504347.269803489,1092.4208282582215,ice
3105,144088550.6986586,-78.57137861669098,85.53064613885077,0.035068274,other,573069.5821054778,9504342.911674028,1092.365712545676,ice
3106,144088550.6995003,-78.57168309297968,85.53059854301227,0.025757374,other,573067.737946919,9504337.26751427,1092.3105968331304,ice
3107,144088550.7007635,-78.57214020001594,85.53052712544093,-0.011001373,other,573064.9686098502,9504328.798155898,1092.2554811205844,ice
3108,144088550.70205808,-78.57260900411029,85.5304539016695,-0.0889391,other,573062.1279241347,9504320.11444136,1092.200365408039,ice
3109,144088550.70306265,-78.57297297109048,85.53039706263168,-0.13520986,other,573059.9222349728,9504313.373744825,1092.1452496954932,ice
3110,144088550.7036782,-78.57319598096406,85.53036223400164,-0.1513035,other,573058.5707602481,9504309.24334462,1092.0901339829477,pond
3111,144088550.70437515,-78.57344857951904,85.5303227819067,-0.15811294,other,573057.0399759348,9504304.564661622,1092.035018270402,pond
3112,144088550.70541635,-78.57382595928189,85.53026382115718,-0.084412284,other,573054.7532465855,9504297.572585795,1091.9799025578563,ice
3113,144088550.70658487,-78.57424959810305,85.53019761407319,0.11835019,other,573052.1864142275,9504289.721341576,1091.9247868453103,ice
3114,144088550.70780677,-78.5746926547383,85.53012841583929,0.17919117,other,573049.5010998815,9504281.515046306,1091.869671132765,ice
3115,144088550.7089309,-78.5751004044955,85.53006467242592,0.06405486,other,573047.0306393679,9504273.956139533,1091.8145554202192,ice
3116,144088550.70988247,-78.57544546184995,85.53001059702248,-0.0057465155,other,573044.9421002849,9504267.54478446,1091.7594397076737,pond
3117,144088550.7109794,-78.57584327622757,85.52994815734806,-0.09040727,other,573042.5357184344,9504260.142526036,1091.704323995128,pond
3118,144088550.7117401,-78.5761191391455,85.52990482905139,-0.13596101,other,573040.8674485034,9504255.006178638,1091.649208282582,pond
3119,144088550.7123745,-78.57634921894281,85.52986867426601,-0.1720202,other,573039.4762973743,9504250.720358554,1091.5940925700363,pond
3120,144088550.7130228,-78.57658417903755,85.52983173197104,-0.19708757,other,573038.055940068,9504246.341356495,1091.5389768574908,ice
3121,144088550.7135159,-78.57676286668787,85.52980362559201,-0.18950908,other,573036.9759226954,9504243.009827727,1091.4838611449452,ice
3122,144088550.7141886,-78.57700665917757,85.52976526782741,-0.17727757,other,573035.5025452725,9504238.4632638,1091.4287454323994,pond
3123,144088550.71478513,-78.57722291534968,85.52973124042269,-0.1915608,other,573034.1955892881,9504234.429999812,1091.373629719854,pond
3124,144088550.71528563,-78.57740418547053,85.52970270628067,-0.19611667,other,573033.1002417529,9504231.047948351,1091.318514007308,pond
3125,144088550.7158076,-78.57759336350787,85.5296729145423,-0.22973104,other,573031.9572962294,9504227.516943838,1091.2633982947625,ice
3126,144088550.71625614,-78.5777558654678,85.52964731752006,-0.2384192,other,573030.9756015805,9504224.483161448,1091.2082825822167,pond
3127,144088550.7167576,-78.57793739918766,85.52961871934221,-0.24410118,other,573029.8789679832,9504221.09370793,1091.1531668696712,pond
3128,144088550.7172487,-78.57811528727693,85.52959067735378,-0.20235907,other,573028.8046329129,9504217.770322144,1091.0980511571252,pond
3129,144088550.71769735,-78.5782777449945,85.5295650696626,-0.1962176,other,573027.8234398278,9504214.735422725,1091.0429354445798,ice
3130,144088550.71811968,-78.57843052784406,85.52954098182313,-0.14634986,other,573026.9007489745,9504211.88069188,1090.987819732034,ice
3131,144088550.71865383,-78.5786239288403,85.52951048559153,-0.19097187,other,573025.7328082438,9504208.26651933,1090.9327040194885,ice
3132,144088550.71927363,-78.57884818340064,85.52947510559198,-0.16376013,other,573024.3788187904,9504204.07371436,1090.8775883069427,ice
3133,144088550.7202768,-78.5792109673173,85.52941784240073,-0.010945309,other,573022.1888122769,9504197.28781156,1090.8224725943971,ice
3134,144088550.72183955,-78.57977595857521,85.52932861868416,0.09506827,other,573018.7786885966,9504186.714831617,1090.7673568818511,ice
3135,144088550.72305784,-78.58021622675889,85.52925906019988,0.092584506,other,573016.1217248767,9504178.472438663,1090.7122411693056,ice
3136,144088550.72412997,-78.58060355504733,85.52919785566408,-0.027458679,other,573013.7843102827,9504171.220044935,1090.65712545676,ice
3137,144088550.72470567,-78.58081138446124,85.52916500439277,-0.05530691,other,573012.5302542276,9504167.32744316,1090.6020097442145,ice
3138,144088550.72536686,-78.58105009841864,85.52912725912094,-0.06156245,other,573011.0900029349,9504162.855043847,1090.546894031669,ice
3139,144088550.72641367,-78.58142775460712,85.52906751881848,-0.027838226,other,573008.8118044417,9504155.776688134,1090.4917783191231,pond
3140,144088550.72749305,-78.58181702550225,85.52900591639353,-0.05460749,other,573006.4638510552,9504148.477906467,1090.436662606577,pond
3141,144088550.72835663,-78.58212849766633,85.52895659866323,-0.050217614,other,573004.5855252879,9504142.634864116,1090.3815468940315,ice
3142,144088550.72931328,-78.58247319143328,85.52890204035131,0.020606374,other,573002.5064658971,9504136.170779876,1090.326431181486,ice
3143,144088550.73013303,-78.5827682410138,85.52885539542326,-0.032871135,other,573000.725874246,9504130.643834457,1090.2713154689404,ice
3144,144088550.7307669,-78.58299641093404,85.52881932819069,-0.06612561,other,572999.3487819094,9504126.370204352,1090.2161997563946,ice
3145,144088550.73142007,-78.5832314477553,85.52878216871532,-0.07363328,other,572997.9303213627,9504121.96721146,1090.1610840438489,ice
3146,144088550.73201415,-78.58344517325216,85.52874836935828,-0.081775844,other,572996.6405957957,9504117.962432938,1090.1059683313033,ice
3147,144088550.7327587,-78.58371280868661,85.52870601151722,-0.06518942,other,572995.0260473927,9504112.943855474,1090.0508526187575,ice
3148,144088550.73416376,-78.5842177825358,85.52862608350078,0.14914386,other,572991.9797182805,9504103.474016313,1089.995736906212,ice
3149,144088550.73545134,-78.58468045501331,85.52855284668763,0.32817656,other,572989.1885075482,9504094.796996456,1089.940621193666,ice
3150,144088550.73676756,-78.58515331204721,85.52847799233412,0.39770037,other,572986.3358040906,9504085.928389013,1089.8855054811206,ice
3151,144088550.73779333,-78.58552188919472,85.52841964364028,0.42714715,other,572984.1121477992,9504079.01536819,1089.8303897685748,ice
3152,144088550.73877937,-78.58587602931725,85.52836356051736,0.40527195,other,572981.9758350458,9504072.37093467,1089.7752740560293,ice
3153,144088550.7396499,-78.58618878729821,85.52831404296313,0.35790828,other,572980.0888924436,9504066.504264336,1089.7201583434835,ice
3154,144088550.74020907,-78.58638963213657,85.52828224151078,0.31959748,other,572978.8771579762,9504062.736561092,1089.665042630938,ice
3155,144088550.74082392,-78.5866104904007,85.52824725473369,0.32849735,other,572977.5449169821,9504058.591608472,1089.609926918392,ice
3156,144088550.74155596,-78.58687344783695,85.52820558153057,0.3976555,other,572975.9589720732,9504053.65464492,1089.5548112058464,ice
3157,144088550.74272317,-78.5872927844204,85.5281391579182,0.3510115,other,572973.429257815,9504045.785285655,1089.4996954933008,ice
3158,144088550.74398333,-78.58774573184137,85.52806740646211,0.24681881,other,572970.6967184921,9504037.28476708,1089.4445797807552,ice
3159,144088550.745246,-78.58819937310643,85.52799549686569,0.53826964,other,572967.9606488374,9504028.7659124,1089.3894640682097,ice
3160,144088550.74624673,-78.58855902330474,85.52793848605855,0.6113822,other,572965.7913853893,9504022.012071831,1089.334348355664,ice
3161,144088550.74714735,-78.58888287668091,85.52788716119613,0.60203993,other,572963.8377761575,9504015.9317366,1089.279232643118,ice
3162,144088550.74835563,-78.58931750981009,85.52781830501613,0.5935137,other,572961.2153851022,9504007.774315216,1089.2241169305723,ice
3163,144088550.74962315,-78.58977369755009,85.5277460092214,0.5910212,other,572958.4632190211,9503999.209612692,1089.1690012180268,pond
3164,144088550.75068885,-78.5901573993024,85.5276851515103,0.51991665,other,572956.1490604244,9503992.00035661,1089.1138855054808,ice
3165,144088550.75188172,-78.59058713306251,85.52761700116719,0.38502324,other,572953.5570298062,9503983.927152837,1089.0587697929354,ice
3166,144088550.753194,-78.59106015197783,85.52754200347496,0.20862319,other,572950.7035017249,9503975.042676415,1089.00365408039,ice
3167,144088550.75433725,-78.59147237569054,85.52747663943344,0.18851055,other,572948.2167002009,9503967.299489418,1088.948538367844,ice
3168,144088550.75545746,-78.59187635832436,85.5274125740611,0.24660215,other,572945.7796414105,9503959.710220609,1088.8934226552983,ice
3169,144088550.7562934,-78.5921779249471,85.52736477231015,0.20929737,other,572943.9599898388,9503954.047392003,1088.8383069427528,ice
3170,144088550.75731933,-78.59254834706928,85.52730609019541,-0.0007144101,other,572941.7242321739,9503947.095357554,1088.7831912302067,ice
3171,144088550.7581925,-78.59286359182207,85.52725614762025,-0.031150112,other,572939.8214670452,9503941.178710705,1088.7280755176614,ice
3172,144088550.7594937,-78.59333366550689,85.52718169382209,-0.056750096,other,572936.9837785087,9503932.358114688,1088.6729598051156,ice
3173,144088550.7609026,-78.59384282873101,85.52710107520937,-0.040029705,other,572933.9095302421,9503922.806971513,1088.61784409257,ice
3174,144088550.76253557,-78.59443313084088,85.52700765165817,0.04539603,other,572930.3444860254,9503911.738467809,1088.5627283800245,ice
3175,144088550.7640454,-78.59497917368908,85.5269212668379,0.076479025,other,572927.0459888489,9503901.503634468,1088.5076126674787,ice
3176,144088550.76517048,-78.59538625791036,85.52685690401637,0.06246358,other,572924.5861538943,9503893.877660016,1088.4524969549327,ice
3177,144088550.76606336,-78.59570932949006,85.52680585540858,0.057416208,other,572922.633388662,9503887.82896539,1088.3973812423872,ice
3178,144088550.76709276,-78.59608205808306,85.52674698194937,0.0854992,other,572920.380047013,9503880.852948062,1088.3422655298416,ice
3179,144088550.76825464,-78.59650255281977,85.52668056618019,-0.021301014,other,572917.8377883956,9503872.983219726,1088.287149817296,pond
3180,144088550.76912048,-78.59681605059183,85.5266310845511,-0.092985526,other,572915.9417893009,9503867.119780531,1088.2320341047505,pond
3181,144088550.77014476,-78.59718731177176,85.52657255640936,-0.027878582,other,572913.6952134862,9503860.183793424,1088.1769183922047,ice
3182,144088550.77126104,-78.59759204552952,85.52650878755753,0.057673816,other,572911.2454018968,9503852.626464916,1088.121802679659,ice
3183,144088550.77265313,-78.59809681757724,85.52642929120688,0.0072416924,other,572908.1893669731,9503843.204988273,1088.0666869671131,pond
3184,144088550.77387246,-78.59853892992454,85.52635969198894,-0.023508247,other,572905.5120906803,9503834.956246322,1088.0115712545676,ice
3185,144088550.77507758,-78.59897580153982,85.52629094608936,-0.06509435,other,572902.8659696219,9503826.808421431,1087.956455542022,ice
3186,144088550.77603626,-78.59932322582259,85.52623628228318,-0.06412861,other,572900.7614343943,9503820.329573028,1087.9013398294762,ice
3187,144088550.777164,-78.59973182618667,85.52617200688105,-0.005845792,other,572898.28600051,9503812.71143943,1087.846224116931,ice
3188,144088550.7786304,-78.60026283692724,85.52608847535961,-0.004077891,other,572895.0688114873,9503802.811023705,1087.7911084043849,ice
3189,144088550.77983165,-78.60069764214401,85.52602008676389,-0.013449299,other,572892.4342139704,9503794.70533368,1087.735992691839,ice
3190,144088550.78096685,-78.60110837850378,85.52595550106913,-0.027278233,other,572889.9450670476,9503787.05025052,1087.6808769792935,ice
