,Unnamed: 0.1,Unnamed: 0,beam_fb_confidence,beam_fb_height,beam_fb_quality_flag,beam_fb_sigma,beam_refsurf_ndx,delta_time,geoseg_beg,geoseg_end,height_segment_id,latitude,longitude,seg_dist_x,utm_x,utm_y
6694,6694,40408,0.021303702,0.13570969,1,0.01576909,48,144088548.36843085,522568,522569,41574,85.66283899979699,-77.70313996125046,10468828.77268582,578156.700080511,9520070.078433769
6695,6695,40409,0.012158215,0.16273491,1,0.020821672,48,144088548.36945066,522569,522570,41575,85.66278146510847,-77.70352812008608,10468835.987137051,578154.5001059608,9520063.210507736
6696,6696,40410,0.012612188,0.43584982,1,0.01830405,48,144088548.37137264,522569,522570,41576,85.66267305243991,-77.70425978600683,10468849.58238909,578150.3523001492,9520050.268938988
6697,6697,40411,0.014294547,0.39157718,1,0.021254865,48,144088548.3724846,522570,522571,41577,85.66261029019125,-77.70468345978895,10468857.453413244,578147.9500925529,9520042.776687434
6698,6698,40412,0.010807818,0.31643897,1,0.027985547,48,144088548.37343293,522570,522571,41578,85.66255677236674,-77.70504470887342,10468864.165146008,578145.9018005886,9520036.38802574
6699,6699,40413,0.010412189,0.19992279,1,0.025708051,48,144088548.3742107,522571,522571,41579,85.66251284675151,-77.70534126840525,10468869.674203264,578144.2200863888,9520031.14435443
6700,6700,40414,0.0112715755,0.12502418,1,0.02712506,48,144088548.3748811,522571,522571,41580,85.66247498091754,-77.70559695441483,10468874.42296214,578142.7700112391,9520026.624027902
6701,6701,40415,0.010737923,0.15577064,1,0.025955958,48,144088548.375563,522571,522572,41581,85.66243644646302,-77.70585718922534,10468879.255903834,578141.2940081367,9520022.02384047
6702,6702,40416,0.012286958,0.16634008,1,0.034013465,49,144088548.37664583,522571,522572,41582,85.66237522967194,-77.70627062670167,10468886.934194803,578138.9489271807,9520014.715845954
6703,6703,40417,0.012528996,0.13861479,1,0.043983266,49,144088548.37772864,522572,522572,41583,85.66231399225697,-77.70668418220835,10468894.614648031,578136.6031320733,9520007.405427324
6704,6704,40418,0.016495824,0.104477555,1,0.032879274,49,144088548.3786507,522572,522573,41584,85.66226182034173,-77.7070366333871,10468901.15875938,578134.6035430486,9520001.177079534
6705,6705,40419,0.013053184,0.098574504,1,0.03372208,49,144088548.37961632,522572,522573,41585,85.66220715126585,-77.70740602530567,10468908.016432632,578132.5075749456,9519994.650528124
6706,6706,40420,0.0116540305,0.2604164,1,0.035306964,49,144088548.38072336,522573,522574,41586,85.66214441952779,-77.7078297271375,10468915.884502824,578130.1037955286,9519987.161670905
6707,6707,40421,0.015428733,0.3137649,1,0.026564622,49,144088548.38182113,522573,522574,41587,85.66208219600249,-77.70825014235811,10468923.68974967,578127.7181684512,9519979.73329456
6708,6708,40422,0.017783288,0.32391316,1,0.026659982,49,144088548.38278547,522574,522574,41588,85.66202750662762,-77.70861972939495,10468930.550240444,578125.620673539,9519973.204264704
6709,6709,40423,0.0059458506,0.2967915,3,0.021805404,49,144088548.38393855,522574,522575,41589,85.66196205199287,-77.70906213916682,10468938.761147408,578123.1095947697,9519965.389948145
6710,6710,40424,0.010338474,0.2525501,1,0.022507027,49,144088548.38484266,522574,522575,41590,85.66191072181897,-77.7094091520318,10468945.200778823,578121.1397112657,9519959.261794653
6711,6711,40425,0.011383717,0.12259065,1,0.021544429,49,144088548.38592005,522575,522575,41591,85.66184951776317,-77.70982298220044,10468952.879165605,578118.7902586379,9519951.954747217
6712,6712,40426,0.032348458,0.043554455,1,0.023171643,49,144088548.38676286,522575,522576,41592,85.66180160948203,-77.71014691874144,10468958.889315216,578116.951076916,9519946.235058377
6713,6713,40427,0.034852628,0.030296683,1,0.019709803,49,144088548.38732448,522575,522576,41593,85.6617696719604,-77.71036279055573,10468962.8961085,578115.7256132264,9519942.422199162
6714,6714,40428,0.033951916,0.04886122,1,0.020996504,49,144088548.3878893,522575,522576,41594,85.66173758739082,-77.71057956372718,10468966.921016429,578114.4952510949,9519938.59191298
6715,6715,40429,0.017727297,0.089252695,1,0.02723406,49,144088548.3886808,522576,522576,41595,85.66169260095762,-77.71088336967996,10468972.563329857,578112.7712232942,9519933.22157945
6716,6716,40430,0.008412937,0.24089107,2,0.031032795,49,144088548.38937026,522576,522577,41596,85.6616533330094,-77.7111488391125,10468977.489433646,578111.2639510813,9519928.53352058
6717,6717,40431,0.007821465,0.4501556,2,0.034900803,49,144088548.39034858,522576,522577,41597,85.66159752223078,-77.71152666463708,10468984.49339335,578109.1172964119,9519921.869773732
6718,6718,40432,0.008353663,0.4949699,1,0.035052747,49,144088548.39156702,522577,522577,41598,85.66152797775878,-77.71199751722871,10468993.220758466,578106.4418394272,9519913.566176882
6719,6719,40433,0.012583695,0.35536698,1,0.031299453,49,144088548.39290044,522577,522578,41599,85.66145187869033,-77.71251281223577,10469002.771083266,578103.5135329043,9519904.479888467
6720,6720,40434,0.016038474,0.2633451,1,0.025220921,49,144088548.3937571,522577,522578,41600,85.66140298885212,-77.71284384456791,10469008.906703897,578101.6323174259,9519898.642436596
6721,6721,40435,0.020623226,0.21765707,1,0.024221307,49,144088548.39450368,522578,522578,41601,85.66136037619108,-77.71313230830494,10469014.25395352,578099.993136135,9519893.55457471
6722,6722,40436,0.014486039,0.22261167,1,0.02100644,49,144088548.39535108,522578,522579,41602,85.66131200211812,-77.7134594579982,10469020.323267816,578098.1349018126,9519887.779246686
6723,6723,40437,0.016676832,0.30898222,1,0.027400313,49,144088548.39669898,522578,522579,41603,85.6612350706354,-77.71397946328581,10469029.97463365,578095.1818357186,9519878.594866997
6724,6724,40438,0.011941513,0.36461017,1,0.029664408,49,144088548.39779994,522579,522580,41604,85.66117225163423,-77.71440382898479,10469037.854465405,578092.7724411339,9519871.095638877
6725,6725,40439,0.015802268,0.16215105,1,0.025503835,49,144088548.3988737,522579,522580,41605,85.66111099913078,-77.71481746963578,10469045.537418794,578090.4242165595,9519863.783619894
6726,6726,40440,0.026569437,0.098471135,1,0.022846512,49,144088548.39956552,522580,522580,41606,85.66107155203899,-77.71508367306755,10469050.484589783,578088.9134252076,9519859.074877825
6727,6727,40441,0.02533665,0.08785853,1,0.022078937,49,144088548.40009245,522580,522580,41607,85.66104151662347,-77.71528621541316,10469054.2505602,578087.764296186,9519855.489797063
6728,6728,40442,0.024158277,0.14417744,1,0.02292577,49,144088548.40088722,522580,522581,41608,85.66099622367116,-77.71559150598483,10469059.929419314,578086.0325501066,9519850.083744176
6729,6729,40443,0.01947965,0.093847066,1,0.021500468,49,144088548.40163344,522580,522581,41609,85.66095370296202,-77.71587804460424,10469065.260687357,578084.4072992889,9519845.008673504
6730,6730,40444,0.008845886,0.35602105,1,0.032673016,49,144088548.40333465,522581,522582,41611,85.66085687217311,-77.71652985425331,10469077.397920784,578080.7119474907,9519833.452394906
6731,6731,40445,0.011330947,0.50685096,1,0.03209646,49,144088548.40434793,522581,522582,41612,85.66079924537797,-77.71691734943407,10469084.619873129,578078.5160820222,9519826.575495545
6732,6732,40446,0.016612072,0.46075487,1,0.028038641,49,144088548.4055168,522582,522582,41613,85.66073282188432,-77.71736358653503,10469092.942470444,578075.9883184545,9519818.649406884
6733,6733,40447,0.018430809,0.45246512,1,0.022705656,49,144088548.40688366,522582,522583,41614,85.6606552201453,-77.71788448254104,10469102.66397351,578073.0386594589,9519809.390063765
6734,6734,40448,0.018426623,0.53533214,1,0.024918085,49,144088548.40826032,522582,522583,41615,85.66057707719793,-77.71840892913384,10469112.453062369,578070.0689514176,9519800.06627045
6735,6735,40449,0.012809248,0.4840176,1,0.025049848,49,144088548.4095433,522583,522584,41616,85.6605044206859,-77.71889558889751,10469121.551243598,578067.3156495646,9519791.39842749
6736,6736,40450,0.016499313,0.25202897,1,0.023446526,49,144088548.41060346,522583,522584,41617,85.66044456391892,-77.71929546689714,10469129.042650469,578065.0560233202,9519784.259013364
6737,6737,40451,0.026068794,0.1735544,1,0.020558555,49,144088548.41127384,522584,522584,41618,85.66040673697316,-77.71954799829909,10469133.776027553,578063.6294415675,9519779.747447016
6738,6738,40452,0.013123855,0.15128747,1,0.018279428,49,144088548.41194656,522584,522585,41619,85.66036879762746,-77.71980124233865,10469138.523250332,578062.198897193,9519775.22252949
6739,6739,40453,0.029951325,0.20953345,1,0.020836463,49,144088548.41279948,522584,522585,41620,85.6603207218958,-77.7201218768732,10469144.538342465,578060.388342261,9519769.489045186
6740,6740,40454,0.025974806,0.25471422,1,0.022927515,49,144088548.41390687,522585,522585,41621,85.66025834069013,-77.72053774411458,10469152.3423616,578058.0404097079,9519762.049744884
6741,6741,40455,0.016559545,0.20464602,1,0.023985924,49,144088548.41514978,522585,522586,41622,85.66018835636619,-77.72100416548643,10469161.096936088,578055.4072883065,9519753.703921665
6742,6742,40456,0.01813329,0.15212196,1,0.022331819,49,144088548.41609564,522585,522586,41623,85.66013513124574,-77.72135881769277,10469167.754906248,578053.4052595586,9519747.35678882
6743,6743,40457,0.022538,0.14285423,1,0.018980192,49,144088548.41734073,522586,522587,41624,85.66006507987804,-77.721825452679,10469176.516837563,578050.7713305469,9519739.003307125
6744,6744,40458,0.03075339,0.13470896,1,0.017744176,49,144088548.4183139,522586,522587,41625,85.66001035098,-77.72219006676124,10469183.36277161,578048.7130425031,9519732.47694238
6745,6745,40459,0.030510753,0.12821682,1,0.018518334,49,144088548.41910443,522586,522587,41626,85.65996591177364,-77.72248624345154,10469188.922114968,578047.0407242833,9519727.177462377
6746,6746,40460,0.02184483,0.15466198,1,0.023766799,49,144088548.42013678,522587,522588,41627,85.6599078631528,-77.722873098217,10469196.183341987,578044.8563948452,9519720.255069034
6747,6747,40461,0.022623612,0.20863698,1,0.024625076,49,144088548.42129186,522587,522588,41628,85.65984292122938,-77.72330595531659,10469204.30757515,578042.4120422534,9519712.51056147
6748,6748,40462,0.014874515,0.2832676,1,0.023247235,49,144088548.42294934,522588,522589,41629,85.65974972531963,-77.7239275472961,10469215.967878709,578038.9005895733,9519701.396141382
6749,6749,40463,0.0121110575,0.3913335,1,0.026009925,49,144088548.42409858,522588,522589,41630,85.65968510886569,-77.72435889028897,10469224.05391166,578036.4627504492,9519693.689580549
6750,6750,40464,0.013550943,0.5693891,1,0.027715879,49,144088548.4253825,522589,522589,41631,85.65961288036276,-77.72484127986692,10469233.093437131,578033.7356513203,9519685.074854547
6751,6751,40465,0.00921157,0.8026146,1,0.03402055,49,144088548.4265214,522589,522590,41632,85.65954879664558,-77.72526954652712,10469241.114698378,578031.3136748614,9519677.431199731
6752,6752,40466,0.008364132,0.84264356,2,0.04043371,49,144088548.42752078,522589,522590,41633,85.65949258259812,-77.72564558583693,10469248.152438894,578029.185989098,9519670.725720389
6753,6753,40467,0.0075922566,0.8048173,4,0.04006825,49,144088548.4284728,522590,522590,41634,85.65943905664707,-77.72600412106141,10469254.85516031,578027.1559839553,9519664.340248082
6754,6754,40468,0.014593375,0.4251014,1,0.031356424,49,144088548.42944336,522590,522591,41635,85.65938439181575,-77.72637088176164,10469261.703199374,578025.0777285103,9519657.818107449
6755,6755,40469,0.031072082,0.4253112,1,0.020427203,49,144088548.43024346,522590,522591,41636,85.65933922718638,-77.72667431053998,10469267.3627554,578023.3571943121,9519652.428901792
6756,6756,40470,0.01193488,0.49771464,1,0.024821756,49,144088548.43125874,522591,522591,41637,85.65928188214028,-77.72705983972817,10469274.549230732,578021.1703284467,9519645.585926907
6757,6757,40471,0.010853473,0.51078814,1,0.03194658,49,144088548.43248948,522591,522592,41638,85.65921233799543,-77.72752796973185,10469283.267139232,578018.5132356668,9519637.286449544
6758,6758,40472,0.01092816,0.2939104,1,0.030957166,49,144088548.43362406,522591,522592,41639,85.65914822407038,-77.72796008557171,10469291.306460183,578016.0590066714,9519629.634299343
6759,6759,40473,0.01607288,0.16354322,1,0.027860187,49,144088548.4344688,522592,522593,41640,85.65910049025163,-77.72828215289255,10469297.292889386,578014.2288006555,9519623.936684726
6760,6760,40474,0.023798052,0.109947264,1,0.022025554,49,144088548.43531382,522592,522593,41641,85.65905270780547,-77.72860479117303,10469303.286843011,578012.3946427429,9519618.23294158
6761,6761,40475,0.013418663,0.11071022,1,0.019263903,49,144088548.43630102,522593,522593,41642,85.65899688262238,-77.72898194856698,10469310.290506914,578010.249907444,9519611.568863168
6762,6762,40476,0.014217826,0.11233123,1,0.019596472,49,144088548.4371472,522593,522594,41643,85.65894902646961,-77.72930554267505,10469316.294956405,578008.4089645765,9519605.855711732
6763,6763,40477,0.020005729,0.16856144,1,0.023260117,49,144088548.43816087,522593,522594,41644,85.65889170107859,-77.72969348111049,10469323.48924749,578006.2010460603,9519599.011685483
6764,6764,40478,0.019461922,0.2156421,1,0.02370381,49,144088548.43960497,522594,522594,41645,85.65881000020866,-77.73024695568805,10469333.744774394,578003.0493020768,9519589.256719682
6765,6765,40479,0.017740443,0.21963897,1,0.021301815,49,144088548.4405404,522594,522595,41646,85.65875705995944,-77.7306058816534,10469340.391232044,578001.0045516538,9519582.935348991
6766,6766,40480,0.02745463,0.21681863,1,0.021947455,49,144088548.441692,522594,522595,41647,85.65869192739267,-77.73104798046666,10469348.570513483,577998.4845212178,9519575.157461124
6767,6767,40481,0.026021166,0.14456683,1,0.021837207,49,144088548.44240898,522595,522595,41648,85.65865136573503,-77.73132356153369,10469353.665025758,577996.9129177225,9519570.313389566
6768,6768,40482,0.032155823,0.07044284,1,0.01935014,49,144088548.44305184,522595,522595,41649,85.658615018608,-77.73157066152702,10469358.230597924,577995.503296338,9519565.972433664
6769,6769,40483,0.039462853,0.047987744,1,0.018458517,49,144088548.44352615,522595,522596,41650,85.65858818627919,-77.73175307842193,10469361.60151871,577994.462642488,9519562.767834758
6770,6770,40484,0.038641382,0.036285236,1,0.018485652,49,144088548.4439911,522595,522596,41651,85.65856187822098,-77.7319319576795,10469364.906715196,577993.4420811113,9519559.625815444
6771,6771,40485,0.029777626,0.068866745,1,0.018730184,49,144088548.44451195,522596,522596,41652,85.65853241975134,-77.73213230611555,10469368.607651051,577992.2988818757,9519556.107473314
6772,6772,40486,0.014676942,0.15160774,1,0.02035615,49,144088548.44528797,522596,522596,41653,85.65848852470427,-77.73243097477777,10469374.122342603,577990.594258601,9519550.86473223
6773,6773,40487,0.018673379,0.2784715,1,0.021917535,49,144088548.4463181,522596,522597,41654,85.65843026831568,-77.73282758150671,10469381.442665076,577988.3299988541,9519543.90640684
6774,6774,40488,0.023675911,0.28334743,1,0.022084923,49,144088548.44732726,522596,522597,41655,85.65837321062145,-77.73321628725773,10469388.613535505,577986.1100728736,9519537.090913014
6775,6775,40489,0.020090949,0.27348527,1,0.021386435,49,144088548.44815433,522597,522597,41656,85.65832638542989,-77.7335353518443,10469394.4983358,577984.2876277737,9519531.497597149
6776,6776,40490,0.017099857,0.28862908,1,0.022366945,49,144088548.44909978,522597,522598,41657,85.65827293159262,-77.73389975199846,10469401.217116885,577982.205717371,9519525.112261236
6777,6777,40491,0.009814238,0.44569746,1,0.027524611,49,144088548.4505638,522597,522598,41658,85.65819033913374,-77.73446302610957,10469411.599429144,577978.9868234807,9519515.245864855
6778,6778,40492,0.009852599,0.44334814,1,0.029807292,49,144088548.45150733,522598,522599,41659,85.65813712711483,-77.73482621459614,10469418.28941398,577976.9104894035,9519508.888840726
6779,6779,40493,0.0103864465,0.22004163,1,0.03111604,49,144088548.45236623,522598,522599,41660,85.65808869776025,-77.73515691473249,10469424.378997011,577975.0194160899,9519503.102978228
6780,6780,40494,0.01976091,0.05766268,1,0.025585806,49,144088548.4532034,522599,522599,41661,85.6580415051959,-77.73547916223345,10469430.313035166,577973.1766355444,9519497.464890735
6781,6781,40495,0.03507074,0.034916684,1,0.024010977,49,144088548.4538513,522599,522599,41662,85.65800498530675,-77.73572849186183,10469434.904504089,577971.7509037871,9519493.101925517
6782,6782,40496,0.041658115,0.02584429,1,0.019796804,49,144088548.45438853,522599,522599,41663,85.65797467492271,-77.73593534567745,10469438.714959364,577970.5682476904,9519489.480912644
6783,6783,40497,0.026941873,0.09979443,1,0.022731435,49,144088548.45493472,522599,522600,41664,85.65794386577537,-77.73614554345271,10469442.588398702,577969.366604519,9519485.800398909
6784,6784,40498,0.01063417,0.22019951,1,0.02484817,49,144088548.45624533,522600,522600,41665,85.65786994273209,-77.73664996489586,10469451.88225368,577966.4826603308,9519476.969331907
6785,6785,40499,0.018691564,0.12751263,1,0.021252222,49,144088548.4575588,522600,522601,41666,85.65779585201312,-77.73715556139126,10469461.197116988,577963.5917671289,9519468.118205784
6786,6786,40500,0.032091256,0.07413818,1,0.01917255,49,144088548.45855606,522600,522601,41667,85.65773956586395,-77.73753948536722,10469468.27301126,577961.3969278053,9519461.394318458
6787,6787,40501,0.031717736,0.072955266,1,0.019148637,49,144088548.45913193,522601,522601,41668,85.65770707458674,-77.73776099167375,10469472.356951622,577960.1308688608,9519457.513101809
6788,6788,40502,0.028119437,0.07939184,1,0.020837152,49,144088548.45976165,522601,522601,41669,85.6576715383907,-77.73800321553674,10469476.82330132,577958.7464695617,9519453.26821562
6789,6789,40503,0.020177322,0.14559166,1,0.02463204,49,144088548.46048975,522601,522602,41670,85.65763042960067,-77.73828339082294,10469481.990526076,577957.145207102,9519448.357717833
6790,6790,40504,0.015802214,0.22752576,1,0.024835072,49,144088548.46127886,522601,522602,41671,85.6575858644916,-77.73858698883942,10469487.591689017,577955.4103780916,9519443.034544464
6791,6791,40505,0.019993797,0.3234046,1,0.024126872,49,144088548.46252525,522602,522603,41672,85.65751543895148,-77.73906637244873,10469496.441019164,577952.6719788361,9519434.6229534
6792,6792,40506,0.017143551,0.27744067,1,0.023527328,49,144088548.4638747,522602,522603,41673,85.65743918101565,-77.73958520694127,10469506.02256278,577949.7087287735,9519425.515097087
6793,6793,40507,0.007257821,0.14069033,1,0.02111422,49,144088548.46497473,522603,522603,41674,85.65737698350921,-77.74000810064103,10469513.836323604,577947.294046399,9519418.086934388
6794,6794,40508,0.016034123,0.08953892,1,0.019495506,49,144088548.4656873,522603,522604,41675,85.65733667775652,-77.74028200238087,10469518.899201274,577945.7304207799,9519413.27347616
6795,6795,40509,0.02930444,0.055319473,1,0.019980429,49,144088548.4664047,522603,522604,41676,85.65729609192107,-77.74055753242908,10469523.996640803,577944.1581800985,9519408.426946623
6796,6796,40510,0.031138035,0.025809377,1,0.026031496,49,144088548.4670345,522604,522604,41677,85.6572604285461,-77.74079960036615,10469528.475696744,577942.7769625173,9519404.168292914
6797,6797,40511,0.021327442,0.056042984,1,0.026041077,49,144088548.467756,522604,522604,41678,85.65721962117367,-77.74107626736507,10469533.59893281,577941.1991181416,9519399.295814311
6798,6798,40512,0.01231051,0.14684547,1,0.02323225,49,144088548.46865228,522604,522605,41679,85.65716889154383,-77.74141998373422,10469539.967434958,577939.2394114122,9519393.238905787
6799,6799,40513,0.008890478,0.31626534,1,0.029151533,49,144088548.46997175,522604,522605,41680,85.6570940572311,-77.74192683657182,10469549.361503752,577936.3499369172,9519384.304258391
6800,6800,40514,0.010578765,0.3438305,1,0.029623553,49,144088548.47097898,522605,522606,41681,85.65703683328253,-77.7423141978431,10469556.5438505,577934.1421322331,9519377.472457493
6801,6801,40515,0.011632008,0.3706529,1,0.02844888,49,144088548.47176048,522605,522606,41682,85.65699243850202,-77.74261451290019,10469562.115478411,577932.4309318402,9519372.172574308
6802,6802,40516,0.009291848,0.2983834,1,0.023555785,49,144088548.47276032,522605,522606,41683,85.65693561816623,-77.74299855672689,10469569.24522644,577930.2434282108,9519365.389767596
6803,6803,40517,0.012582652,0.24229552,1,0.027969582,49,144088548.4740685,522606,522607,41684,85.65686123770573,-77.74350075950571,10469578.576047672,577927.384162827,9519356.511487003
6804,6804,40518,0.013762249,0.2203288,1,0.026699597,49,144088548.47497994,522606,522607,41685,85.65680942884396,-77.74385024224803,10469585.074347977,577925.3951639824,9519350.32786503
6805,6805,40519,0.022067707,0.12530455,1,0.02219881,49,144088548.47585893,522607,522607,41686,85.65675944269088,-77.74418721581281,10469591.343214536,577923.4778574271,9519344.36208783
6806,6806,40520,0.026218584,0.06272082,1,0.020029822,49,144088548.47641975,522607,522607,41687,85.65672757284045,-77.74440194351763,10469595.339283831,577922.256380941,9519340.558628753
6807,6807,40521,0.063985616,0.0026960075,1,0.021476535,49,144088548.4768116,522607,522607,41688,85.65670530294983,-77.74455190394963,10469598.131325703,577921.4035452373,9519337.900980664
6808,6808,40522,0.046697438,0.043137893,1,0.016946374,49,144088548.4772024,522607,522608,41689,85.65668306252863,-77.74470157700549,10469600.919605369,577920.5525670524,9519335.246971209
6809,6809,40523,0.04286537,0.03893675,1,0.016728293,49,144088548.47759405,522607,522608,41690,85.65666079878771,-77.74485139023378,10469603.711012268,577919.7008231836,9519332.590202875
6810,6810,40524,0.06785793,0.04305707,1,0.017966706,49,144088548.4779989,522608,522608,41691,85.65663777418577,-77.74500625189464,10469606.597530851,577918.8205531333,9519329.842737868
6811,6811,40525,0.049115837,0.049817935,1,0.01691201,49,144088548.47837958,522608,522608,41692,85.65661612673533,-77.74515179242536,10469609.310655048,577917.9934093696,9519327.259685235
6812,6812,40526,0.051997542,0.054907262,1,0.01672814,49,144088548.47880062,522608,522608,41693,85.65659218605431,-77.74531266408492,10469612.310894364,577917.079351322,9519324.403114945
6813,6813,40527,0.0662827,0.03585349,1,0.017959265,49,144088548.47920728,522608,522608,41694,85.65656909278688,-77.7454678416851,10469615.204938857,577916.1976312326,9519321.647657923
6814,6814,40528,0.07258556,0.022370517,1,0.017926455,49,144088548.47958955,522608,522608,41695,85.65654735104403,-77.74561385704374,10469617.92927446,577915.3681725619,9519319.053573344
6815,6815,40529,0.06642049,0.017975077,1,0.017367883,49,144088548.47998008,522608,522609,41696,85.656525144859,-77.74576297935914,10469620.712017022,577914.5210838306,9519316.404092211
6816,6816,40530,0.05440692,0.01009278,1,0.017881865,49,144088548.4804133,522608,522609,41697,85.65650052388774,-77.74592823083883,10469623.797308702,577913.5825898664,9519313.466615591
6817,6817,40531,0.03338238,0.038204208,1,0.017476166,49,144088548.48096675,522609,522609,41698,85.65646907617823,-77.74613926735135,10469627.737800865,577912.3841433245,9519309.71470438
6818,6818,40532,0.030774545,0.15814513,1,0.02985205,49,144088548.48159927,522609,522609,41699,85.65643312543399,-77.74638024637842,10469632.240835276,577911.01636152,9519305.42592979
6819,6819,40533,0.0076669445,0.3726635,2,0.043678176,49,144088548.48265424,522609,522610,41700,85.65637315812063,-77.74678194117519,10469639.751510236,577908.7370061594,9519298.272448506
6820,6820,40534,0.008504607,0.32955617,1,0.03757602,49,144088548.48364803,522609,522610,41701,85.65631672778906,-77.74715994399818,10469646.819521414,577906.5919973911,9519291.54089942
6821,6821,40535,0.013256099,0.1586568,1,0.029848943,49,144088548.48431873,522610,522610,41702,85.65627865402756,-77.74741502243724,10469651.588251842,577905.1443823344,9519286.999049464
6822,6822,40536,0.025556643,0.100775465,1,0.026384095,49,144088548.48494673,522610,522610,41703,85.65624300974383,-77.74765369365483,10469656.05197325,577903.7901952916,9519282.74719425
6823,6823,40537,0.011671982,0.17496693,1,0.021372266,49,144088548.48575512,522610,522611,41704,85.65619713864804,-77.74796061236694,10469661.796009542,577902.0493475045,9519277.275742874
6824,6824,40538,0.020503761,0.23129646,1,0.02368151,49,144088548.48667777,522610,522611,41705,85.65614478740359,-77.74831075526401,10469668.351120686,577900.0636207191,9519271.031534327
6825,6825,40539,0.013838569,0.30964124,1,0.029851539,49,144088548.4876097,522611,522611,41706,85.65609190416023,-77.74866469745481,10469674.973295856,577898.0556277006,9519264.72355112
6826,6826,40540,0.013364443,0.4346753,1,0.02548098,49,144088548.48883736,522611,522612,41707,85.65602228793523,-77.74913038749472,10469683.69038587,577895.4142035383,9519256.419977007
6827,6827,40541,0.022194834,0.47438943,1,0.026356556,49,144088548.48984465,522611,522612,41708,85.6559652691379,-77.74951068077239,10469690.8257068,577893.26007635,9519249.620516265
6828,6828,40542,0.014809655,0.5522332,1,0.02965811,49,144088548.4909565,522612,522613,41709,85.65590240136896,-77.74992899145033,10469698.68887288,577890.8931684116,9519242.124923753
6829,6829,40543,0.0143851135,0.6347929,1,0.027480677,49,144088548.49203214,522612,522613,41710,85.65584160884416,-77.75033363027674,10469706.293363187,577888.6031522863,9519234.876581956
6830,6830,40544,0.017740805,0.60132277,1,0.026714219,49,144088548.4932061,522613,522614,41711,85.65577528414624,-77.75077542364298,10469714.590927208,577886.1018584517,9519226.968194306
6831,6831,40545,0.009139812,0.38916177,1,0.027492264,49,144088548.49442962,522613,522614,41712,85.65570620390751,-77.75123588129239,10469723.23463242,577883.4939374509,9519218.730834384
6832,6832,40546,0.018328205,0.20889547,1,0.025451973,49,144088548.4953954,522613,522614,41713,85.65565168177125,-77.75159964986919,10469730.058132242,577881.4326141488,9519212.228966769
6833,6833,40547,0.02655872,0.15941054,1,0.02025837,49,144088548.49624398,522614,522614,41714,85.6556037781189,-77.7519194972797,10469736.053845651,577879.6194725554,9519206.516050344
6834,6834,40548,0.030384026,0.11943655,1,0.025074754,49,144088548.4969355,522614,522615,41715,85.6555647489702,-77.75218020999209,10469740.939568872,577878.1411867659,9519201.861335816
6835,6835,40549,0.027760476,0.108449,1,0.02472913,49,144088548.49755117,522614,522615,41716,85.655530000458,-77.75241254828937,10469745.29049966,577876.8231651863,9519197.71684556
6836,6836,40550,0.023440138,0.117535636,1,0.023538291,49,144088548.498397,522615,522615,41717,85.65548226808572,-77.75273197585017,10469751.26798211,577875.0103088253,9519192.023388326
6837,6837,40551,0.027515482,0.08215867,1,0.028617108,49,144088548.4994088,522615,522616,41718,85.65542516190933,-77.75311455208984,10469758.4205242,577872.8378634123,9519185.211275142
6838,6838,40552,0.03177739,0.08014394,1,0.021995487,49,144088548.49997735,522615,522616,41719,85.65539308547183,-77.75332972237821,10469762.439555565,577871.6152461852,9519181.384550048
6839,6839,40553,0.028878685,0.10936059,1,0.025351962,49,144088548.50072223,522615,522616,41720,85.65535104453123,-77.7536120482086,10469767.708335817,577870.0101679643,9519176.368637104
6840,6840,40554,0.03172143,0.1354043,1,0.01991151,49,144088548.50156558,522616,522616,41721,85.65530344896531,-77.75393195504198,10469773.673840052,577868.1906339161,9519170.689627778
6841,6841,40555,0.024429603,0.16044657,1,0.01978112,49,144088548.5026927,522616,522617,41722,85.65523984044877,-77.75436019164151,10469781.649394987,577865.7529917333,9519163.099043151
6842,6842,40556,0.02304791,0.23172192,1,0.021709973,49,144088548.50374392,522616,522617,41723,85.65518048800266,-77.75476041238606,10469789.093877343,577863.4730310135,9519156.015492177
6843,6843,40557,0.021036714,0.29355186,1,0.024196632,49,144088548.5050957,522617,522618,41724,85.6551041621618,-77.75527607554696,10469798.67090576,577860.5326599921,9519146.904885955
6844,6844,40558,0.015745616,0.3033842,1,0.024958268,49,144088548.50623947,522617,522618,41725,85.6550395485744,-77.75571344680131,10469806.781713586,577858.0363793607,9519139.191185568
6845,6845,40559,0.0145462705,0.3295982,1,0.02139626,49,144088548.50728074,522618,522618,41726,85.65498071386656,-77.75611196657164,10469814.167977016,577855.7610411512,9519132.167028092
6846,6846,40560,0.01911313,0.3069526,1,0.021562377,49,144088548.50836733,522618,522619,41727,85.65491930557243,-77.7565280325765,10469821.87796032,577853.3851223284,9519124.83547008
6847,6847,40561,0.019079866,0.31806973,1,0.023200322,49,144088548.5095395,522618,522619,41728,85.65485302847242,-77.75697964135131,10469830.209108291,577850.7993802077,9519116.919172578
6848,6848,40562,0.019662896,0.40566015,1,0.024539249,49,144088548.51101592,522619,522620,41729,85.6547694795232,-77.75755342462381,10469840.728599211,577847.502169821,9519106.933822516
6849,6849,40563,0.01812545,0.39745018,1,0.023982001,49,144088548.51206392,522619,522620,41730,85.65471013696892,-77.75796137203943,10469848.20197441,577845.1567545828,9519099.840961687
